tatripid,log_time,stop_name,stop_id,route_id,direction,scheduled_start_date,scheduled_start_time,actual_arrival_time,scheduled_arrival_time
2098,2023-12-15T13:02,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,12:07,13:03,12:56
8856,2023-12-15T13:00,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,12:12,13:03,12:59
6011,2023-12-15T13:04,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,12:27,13:04,13:07
6508,2023-12-15T13:04,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,12:38,13:04,12:56
6794,2023-12-15T13:04,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,12:16,13:04,12:50
9415,2023-12-15T13:04,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,12:52,13:04,12:59
6012,2023-12-15T13:04,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,12:28,13:04,12:56
5936,2023-12-15T13:04,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,12:37,13:04,12:52
9416,2023-12-15T13:04,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,13:02,13:05,06:13
6506,2023-12-15T13:05,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,12:23,13:05,12:40
10724,2023-12-15T13:05,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,12:52,13:06,13:07
7436,2023-12-15T13:06,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,12:08,13:07,13:05
5937,2023-12-15T13:06,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,12:57,13:11,12:20
7570,2023-12-15T12:56,'FIFTH AVE + OAKLAND AVE',2565,93,OUTBOUND,2023-12-15,12:29,13:23,13:05
6508,2023-12-15T13:08,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,12:38,13:09,13:02
6796,2023-12-15T13:08,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,12:36,13:09,13:04
6012,2023-12-15T13:08,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,12:28,13:09,13:01
6506,2023-12-15T13:07,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,12:23,13:09,12:47
9416,2023-12-15T13:09,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,13:02,13:10,13:08
6011,2023-12-15T13:10,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,12:27,13:10,13:13
9417,2023-12-15T13:10,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,13:07,13:10,11:03
9536,2023-12-15T13:10,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,12:57,13:10,13:07
5936,2023-12-15T13:10,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,12:37,13:10,12:58
10449,2023-12-15T13:11,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,12:49,13:12,13:11
10724,2023-12-15T13:11,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,12:52,13:12,13:12
6510,2023-12-15T13:12,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,12:47,13:12,13:06
7437,2023-12-15T13:12,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,12:28,13:13,13:10
1906,2023-12-15T13:13,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,12:47,13:13,13:14
9418,2023-12-15T13:14,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,13:12,13:14,14:42
9039,2023-12-15T13:14,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,12:51,13:14,13:08
6796,2023-12-15T13:14,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,12:36,13:14,13:10
6511,2023-12-15T13:13,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,12:58,13:15,13:16
9633,2023-12-15T13:15,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,28X,OUTBOUND,2023-12-15,13:04,13:17,13:13
9042,2023-12-15T13:16,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,13:11,13:24,13:19
6014,2023-12-15T13:17,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,12:48,13:17,13:16
11204,2023-12-15T13:10,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,58,INBOUND,2023-12-15,13:18,13:18,05:55
6510,2023-12-15T13:17,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,12:47,13:18,13:12
9417,2023-12-15T13:18,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,13:07,13:18,13:13
7437,2023-12-15T13:18,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,12:28,13:19,13:16
6011,2023-12-15T13:18,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,12:27,13:19,13:20
10890,2023-12-15T13:18,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,12:58,13:19,13:20
6012,2023-12-15T13:18,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,12:28,13:20,13:10
9213,2023-12-15T13:19,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,67,INBOUND,2023-12-15,12:10,13:19,13:21
10674,2023-12-15T13:19,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,13:15,13:20,13:19
6511,2023-12-15T13:19,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,12:58,13:20,13:22
10724,2023-12-15T13:21,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,12:52,13:21,13:23
9418,2023-12-15T13:22,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,13:12,13:22,13:19
6014,2023-12-15T13:22,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,12:48,13:22,13:21
9039,2023-12-15T13:22,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,12:51,13:23,13:15
5938,2023-12-15T13:22,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,13:17,13:23,00:43
9142,2023-12-15T13:22,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,69,OUTBOUND,2023-12-15,13:10,13:23,13:25
9632,2023-12-15T13:12,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,28X,OUTBOUND,2023-12-15,12:38,13:23,12:47
2099,2023-12-15T13:22,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,12:31,13:23,13:19
9632,2023-12-15T13:12,'FIFTH  AVE + ATWOOD ST',36,28X,OUTBOUND,2023-12-15,12:38,13:27,12:51
8858,2023-12-15T13:22,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,12:37,13:24,13:24
9633,2023-12-15T13:24,'FIFTH  AVE + ATWOOD ST',36,28X,OUTBOUND,2023-12-15,13:04,13:24,13:17
9534,2023-12-15T13:20,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,12:07,13:30,12:17
6013,2023-12-15T13:25,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,12:47,13:25,13:27
9213,2023-12-15T13:25,'FIFTH  AVE + ATWOOD ST',36,67,INBOUND,2023-12-15,12:10,13:25,13:27
7571,2023-12-15T13:25,'FIFTH AVE + OAKLAND AVE',2565,93,OUTBOUND,2023-12-15,12:42,13:26,13:18
9417,2023-12-15T13:26,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,13:07,13:26,13:18
9419,2023-12-15T13:24,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,13:22,13:27,05:42
9420,2023-12-15T13:26,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,13:27,13:27,14:52
9419,2023-12-15T13:24,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,13:22,13:33,13:27
7437,2023-12-15T13:27,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,12:28,13:28,13:25
10725,2023-12-15T13:28,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,13:12,13:28,13:27
6797,2023-12-15T13:28,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,12:54,13:28,13:23
5937,2023-12-15T13:29,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,12:57,13:29,13:12
6014,2023-12-15T13:29,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,12:48,13:30,13:30
6013,2023-12-15T13:30,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,12:47,13:30,13:33
7438,2023-12-15T13:31,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,12:46,13:31,13:30
9141,2023-12-15T13:32,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,67,OUTBOUND,2023-12-15,13:10,13:32,13:24
6513,2023-12-15T13:32,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,13:07,13:33,13:26
6797,2023-12-15T13:32,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,12:54,13:33,13:29
9420,2023-12-15T13:34,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,13:27,13:34,13:33
5937,2023-12-15T13:35,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,12:57,13:36,13:18
10725,2023-12-15T13:35,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,13:12,13:36,13:32
11643,2023-12-15T13:35,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,69,INBOUND,2023-12-15,12:18,13:36,13:32
7572,2023-12-15T13:36,'FIFTH AVE + OAKLAND AVE',2565,93,OUTBOUND,2023-12-15,12:57,13:36,13:33
7438,2023-12-15T13:36,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,12:46,13:37,13:36
9537,2023-12-15T13:37,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,13:22,13:37,13:32
6513,2023-12-15T13:37,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,13:07,13:38,13:32
5938,2023-12-15T13:38,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,13:17,13:39,13:32
6015,2023-12-15T13:38,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,13:05,13:40,13:34
10893,2023-12-15T13:39,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,13:18,13:39,13:40
9044,2023-12-15T13:39,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,13:31,13:40,13:39
6013,2023-12-15T13:39,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,12:47,13:40,13:40
5939,2023-12-15T13:39,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,13:37,13:40,15:37
9420,2023-12-15T13:40,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,13:27,13:40,13:38
10456,2023-12-15T13:41,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,13:19,13:41,13:41
6509,2023-12-15T13:42,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,12:45,13:43,13:02
11643,2023-12-15T13:42,'FIFTH  AVE + ATWOOD ST',36,69,INBOUND,2023-12-15,12:18,13:43,13:39
9635,2023-12-15T13:43,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,28X,OUTBOUND,2023-12-15,13:29,13:43,13:38
9042,2023-12-15T13:43,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,13:11,13:44,13:28
6015,2023-12-15T13:43,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,13:05,13:44,13:41
6512,2023-12-15T13:43,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,13:06,13:44,13:24
8859,2023-12-15T13:42,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,13:00,13:45,13:48
5938,2023-12-15T13:44,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,13:17,13:44,13:38
1859,2023-12-15T13:44,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,13:17,13:44,13:38
6800,2023-12-15T13:44,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,13:14,13:44,13:43
6514,2023-12-15T13:44,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,13:18,13:44,13:36
7438,2023-12-15T13:44,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,12:46,13:45,13:45
10725,2023-12-15T13:45,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,13:12,13:45,13:43
6016,2023-12-15T13:46,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,13:07,13:47,13:46
9423,2023-12-15T13:46,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,13:47,13:48,19:17
6509,2023-12-15T13:47,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,12:45,13:48,13:09
10675,2023-12-15T13:48,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,13:45,13:48,13:49
9044,2023-12-15T13:48,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,13:31,13:49,13:48
6512,2023-12-15T13:48,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,13:06,13:49,13:31
6800,2023-12-15T13:49,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,13:14,13:49,13:49
6514,2023-12-15T13:49,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,13:18,13:49,13:42
2100,2023-12-15T13:50,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,12:57,13:50,13:46
9422,2023-12-15T13:50,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,13:42,13:51,14:56
6016,2023-12-15T13:51,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,13:07,13:51,13:51
9635,2023-12-15T13:52,'FIFTH  AVE + ATWOOD ST',36,28X,OUTBOUND,2023-12-15,13:29,13:53,13:42
9216,2023-12-15T13:52,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,67,INBOUND,2023-12-15,12:45,13:53,13:56
9042,2023-12-15T13:52,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,13:11,13:54,13:35
9423,2023-12-15T13:53,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,13:47,13:53,13:52
5939,2023-12-15T13:54,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,13:37,13:54,13:52
9273,2023-12-15T13:54,'FIFTH AVE + MOREWOOD AVE',1177,58,OUTBOUND,2023-12-15,13:00,13:54,13:42
6015,2023-12-15T13:54,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,13:05,13:55,13:50
10726,2023-12-15T13:54,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,13:32,13:55,13:48
6515,2023-12-15T13:54,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,13:26,13:55,13:44
9044,2023-12-15T13:56,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,13:31,13:56,13:55
10727,2023-12-15T13:53,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,13:52,13:58,14:13
9046,2023-12-15T13:57,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,13:50,13:58,13:58
9422,2023-12-15T13:58,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,13:42,13:58,13:48
5940,2023-12-15T13:58,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,13:57,13:58,05:25
9538,2023-12-15T13:58,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,13:47,13:58,13:57
6516,2023-12-15T13:58,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,13:27,13:59,13:46
6517,2023-12-15T13:58,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,13:39,14:00,13:57
6016,2023-12-15T13:58,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,13:07,14:00,14:00
6515,2023-12-15T13:59,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,13:26,13:59,13:51
5939,2023-12-15T13:59,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,13:37,13:59,13:58
9424,2023-12-15T13:58,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,13:52,14:01,21:16
9423,2023-12-15T14:00,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,13:47,14:01,13:58
6017,2023-12-15T14:01,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,13:25,14:01,13:54
10726,2023-12-15T14:01,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,13:32,14:01,13:53
9216,2023-12-15T14:01,'FIFTH  AVE + ATWOOD ST',36,67,INBOUND,2023-12-15,12:45,14:01,14:02
10896,2023-12-15T14:02,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,13:38,14:03,14:00
10727,2023-12-15T13:53,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,13:52,14:09,14:25
6517,2023-12-15T14:03,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,13:39,14:04,14:03
6516,2023-12-15T14:03,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,13:27,14:04,13:52
9425,2023-12-15T14:04,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,14:02,14:05,09:50
9143,2023-12-15T14:04,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,67,OUTBOUND,2023-12-15,13:45,14:05,13:59
6018,2023-12-15T14:05,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,13:27,14:06,14:06
6017,2023-12-15T14:07,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,13:25,14:07,14:01
9046,2023-12-15T14:08,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,13:50,14:08,14:08
9424,2023-12-15T14:09,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,13:52,14:09,13:59
2101,2023-12-15T14:09,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,13:14,14:10,14:07
10726,2023-12-15T14:09,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,13:32,14:11,14:05
1908,2023-12-15T14:10,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,13:37,14:10,14:04
9426,2023-12-15T14:10,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,14:07,14:10,17:10
6018,2023-12-15T14:10,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,13:27,14:11,14:11
6802,2023-12-15T14:10,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,13:34,14:11,14:03
10462,2023-12-15T14:11,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,13:44,14:12,14:06
9425,2023-12-15T14:11,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,14:02,14:12,14:07
9427,2023-12-15T14:12,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,14:12,14:12,11:52
6019,2023-12-15T14:14,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,13:45,14:15,14:14
7573,2023-12-15T14:14,'FIFTH AVE + OAKLAND AVE',2565,93,OUTBOUND,2023-12-15,13:25,14:15,14:02
11206,2023-12-15T14:14,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,58,INBOUND,2023-12-15,14:15,14:15,18:36
8860,2023-12-15T14:14,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,13:25,14:16,14:13
5940,2023-12-15T14:15,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,13:57,14:15,14:10
6017,2023-12-15T14:15,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,13:25,14:16,14:10
6518,2023-12-15T14:16,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,13:46,14:16,14:04
6519,2023-12-15T14:16,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,13:49,14:16,14:08
9046,2023-12-15T14:16,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,13:50,14:17,14:15
9144,2023-12-15T14:16,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,69,OUTBOUND,2023-12-15,14:00,14:17,14:15
6802,2023-12-15T14:17,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,13:34,14:17,14:09
9426,2023-12-15T14:17,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,14:07,14:17,14:12
6018,2023-12-15T14:19,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,13:27,14:20,14:20
10676,2023-12-15T14:19,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,14:10,14:20,14:15
5940,2023-12-15T14:19,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,13:57,14:21,14:16
6019,2023-12-15T14:20,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,13:45,14:22,14:21
10900,2023-12-15T14:20,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,13:58,14:22,14:20
9427,2023-12-15T14:21,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,14:12,14:21,14:19
6518,2023-12-15T14:21,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,13:46,14:22,14:11
7440,2023-12-15T14:22,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,13:26,14:23,14:10
6519,2023-12-15T14:22,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,13:49,14:23,14:14
6804,2023-12-15T14:25,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,13:54,14:26,14:23
9426,2023-12-15T14:25,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,14:07,14:26,14:18
5941,2023-12-15T14:26,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,14:17,14:27,23:18
6520,2023-12-15T14:26,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,13:59,14:27,14:17
9539,2023-12-15T14:26,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,14:12,14:27,14:23
6521,2023-12-15T14:27,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,14:09,14:28,14:28
9218,2023-12-15T14:27,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,67,INBOUND,2023-12-15,13:20,14:29,14:31
7440,2023-12-15T14:28,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,13:26,14:29,14:16
9429,2023-12-15T14:28,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,14:27,14:29,12:47
7441,2023-12-15T14:29,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,13:44,14:30,14:28
9639,2023-12-15T14:29,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,28X,OUTBOUND,2023-12-15,14:19,14:30,14:29
6020,2023-12-15T14:30,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,13:49,14:31,14:27
6804,2023-12-15T14:30,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,13:54,14:31,14:29
10465,2023-12-15T14:31,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,14:04,14:32,14:26
6520,2023-12-15T14:32,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,13:59,14:32,14:23
6019,2023-12-15T14:32,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,13:45,14:34,14:30
6521,2023-12-15T14:33,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,14:09,14:34,14:35
7441,2023-12-15T14:34,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,13:44,14:35,14:34
9430,2023-12-15T14:34,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,14:32,14:35,19:13
6020,2023-12-15T14:35,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,13:49,14:36,14:32
10728,2023-12-15T14:35,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,14:12,14:36,14:28
9429,2023-12-15T14:35,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,14:27,14:36,14:34
2102,2023-12-15T14:35,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,13:40,14:36,14:32
1860,2023-12-15T14:35,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,14:07,14:36,14:29
9218,2023-12-15T14:36,'FIFTH  AVE + ATWOOD ST',36,67,INBOUND,2023-12-15,13:20,14:37,14:37
